date,itemid,fiscalyear,Item,sheet,Nominal millions of dollars,Real 2019 millions of dollars,Real 2019 per capita dollars,Share of GDP,Share of Total revenue
1971,320,1970/1971,Superannuation accounts,all,7291,47748.90625,2224.500732421875,.071644052863121,.4745509028434753
1971,330,1970/1971,Other liabilities,all,7438,48711.61328125,2269.3505859375,.073088526725769,.4841187298297882
1971,401,1970/1971,Unmatured debt payable in foreign currencies,all,337,2207.019775390625,102.819465637207,.0033114859834313,.0219343919306993
1971,521,1970/1971,Debt charges,all,1778,11644.158203125,542.4718017578125,.017471281811595,.1157250702381134
1971,530,1970/1971,Cash deficit (+) or surplus (-),all,638,4178.27490234375,194.6552429199219,.0062692230567336,.0415256433188915
1972,100,1971/1972,Net federal debt,all,19328,120664.53125,5461.78759765625,.1701034158468246,1.133607029914856
1972,200,1971/1972,Financial assets,all,24434,152541.25,6904.66259765625,.2150406986474991,1.433079123497009
1972,300,1971/1972,Gross federal debt,all,43762,273205.78125,12366.4501953125,.3851441144943237,2.566686153411865
1972,310,1971/1972,Unmatured debt,all,27258,170171.453125,7702.68017578125,.2398943901062012,1.59870970249176
1972,311,1971/1972,Treasury bills,all,3830,23910.65625,1082.297485351563,.0337073691189289,.2246334254741669
1972,312,1971/1972,Canada savings bonds,all,9712,60631.9296875,2744.457763671875,.0854741483926773,.5696187615394592
1972,313,1971/1972,Marketable bonds,all,13689,85460.3046875,3868.295166015625,.120475247502327,.8028739094734192
1972,320,1971/1972,Superannuation accounts,all,8120,50693.0859375,2294.583740234375,.0714631453156471,.4762463271617889
1972,330,1971/1972,Other liabilities,all,8384,52341.23828125,2369.18603515625,.0737865790724754,.4917302131652832
1972,401,1971/1972,Unmatured debt payable in foreign currencies,all,335,2091.402099609375,94.66571044921875,.0029482948593795,.0196480937302113
1972,521,1971/1972,Debt charges,all,2014,12573.3837890625,569.1245727539063,.0177249722182751,.1181231662631035
1972,530,1971/1972,Cash deficit (+) or surplus (-),all,1325,8271.962890625,374.424072265625,.0116611663252115,.0777126103639603
1973,100,1972/1973,Net federal debt,all,20123,118957.203125,5323.0751953125,.1512098014354706,1.019557118415833
1973,200,1972/1973,Financial assets,all,26088,154219.328125,6900.97802734375,.1960324645042419,1.321781396865845
1973,300,1972/1973,Gross federal debt,all,46211,273176.53125,12224.0537109375,.3472422659397125,2.341338634490967
1973,310,1972/1973,Unmatured debt,all,29038,171658.265625,7681.33251953125,.2181995809078217,1.471246838569641
1973,311,1972/1973,Treasury bills,all,4290,25360.353515625,1134.820434570313,.032236248254776,.217358261346817
1973,312,1972/1973,Canada savings bonds,all,10989,64961.5234375,2906.88623046875,.0825743898749352,.5567715167999268
1973,313,1972/1973,Marketable bonds,all,13725,81135.3984375,3630.6318359375,.1031334549188614,.6953944563865662
1973,320,1972/1973,Superannuation accounts,all,9172,54220.31640625,2426.240966796875,.0689209476113319,.4647109508514404
1973,330,1972/1973,Other liabilities,all,8001,47297.9453125,2116.479736328125,.0601217299699783,.4053807556629181
1973,401,1972/1973,Unmatured debt payable in foreign currencies,all,334,1974.442504882813,88.35198974609375,.0025097685866058,.0169225316494703
1973,521,1972/1973,Debt charges,all,2168,12816.1416015625,573.4943237304688,.0162909533828497,.1098444536328316
1973,530,1972/1973,Cash deficit (+) or surplus (-),all,1364,8063.2919921875,360.8147277832031,.0102494740858674,.0691087767481804
1974,100,1973/1974,Net federal debt,all,21580,116724.2109375,5153.49169921875,.1363182663917542,.9279325604438782
1974,200,1973/1974,Financial assets,all,27477,148620.53125,6561.74658203125,.1735689043998718,1.181501507759094
1974,300,1973/1974,Gross federal debt,all,49057,265344.75,11715.23828125,.309887170791626,2.109434127807617
1974,310,1973/1974,Unmatured debt,all,29171,157783.21875,6966.28857421875,.1842697113752365,1.254342913627625
1974,311,1973/1974,Treasury bills,all,4905,26530.6875,1171.356689453125,.0309842955321074,.2109133154153824
1974,312,1973/1974,Canada savings bonds,all,10406,56285.0859375,2485.04345703125,.0657334551215172,.447454422712326
1974,313,1973/1974,Marketable bonds,all,13818,74740.2734375,3299.858642578125,.0872866436839104,.5941692590713501
1974,320,1973/1974,Superannuation accounts,all,10559,57112.6484375,2521.5810546875,.0666999369859695,.454033374786377
1974,330,1973/1974,Other liabilities,all,9327,50448.875,2227.368896484375,.0589175410568714,.4010577797889709
1974,401,1973/1974,Unmatured debt payable in foreign currencies,all,258,1395.497924804688,61.61264419555664,.0016297550173476,.0110939107835293
1974,521,1973/1974,Debt charges,all,2809,15193.619140625,670.8136596679688,.0177441164851189,.1207860335707664
1974,530,1973/1974,Cash deficit (+) or surplus (-),all,1548,8372.9873046875,369.6758728027344,.0097785303369164,.0665634647011757
1975,100,1974/1975,Net federal debt,all,24769,119896.3203125,5217.6044921875,.1391165107488632,.8217164874076843
1975,200,1974/1975,Financial assets,all,30356,146940.640625,6394.50927734375,.1704962253570557,1.007066369056702
1975,300,1974/1975,Gross federal debt,all,55125,266836.96875,11612.11328125,.3096127510070801,1.828782796859741
1975,310,1974/1975,Unmatured debt,all,33086,160155.421875,6969.58544921875,.1858294308185577,1.097634553909302
1975,311,1974/1975,Treasury bills,all,5630,27252.46484375,1185.962768554688,.0316212177276611,.1867763698101044
1975,312,1974/1975,Canada savings bonds,all,12915,62516.08984375,2720.55224609375,.0725378394126892,.4284576773643494
1975,313,1974/1975,Marketable bonds,all,14490,70140,3052.326904296875,.0813839212059975,.4807086288928986
1975,320,1974/1975,Superannuation accounts,all,12378,59916.6953125,2607.432861328125,.0695217475295067,.4106425940990448
1975,330,1974/1975,Other liabilities,all,9661,46764.83984375,2035.095336914063,.0542615614831448,.3205055892467499
1975,401,1974/1975,Unmatured debt payable in foreign currencies,all,208,1006.840576171875,43.81532287597656,.001168243936263,.0069004413671792
1975,521,1974/1975,Debt charges,all,3333,16133.65234375,702.098388671875,.0187199860811234,.1105729341506958
1975,530,1974/1975,Cash deficit (+) or surplus (-),all,1353,6549.3046875,285.01025390625,.0075992024503648,.0448860414326191
1976,100,1975/1976,Net federal debt,all,28573,125985.25,5406.11865234375,.1386991739273071,.8831365704536438
1976,200,1975/1976,Financial assets,all,33355,147070.25,6310.890625,.1619119793176651,1.030938982963562
1976,300,1975/1976,Gross federal debt,all,61928,273055.5,11717.009765625,.300611138343811,1.914075493812561
1976,310,1975/1976,Unmatured debt,all,37697,166215.171875,7132.41357421875,.1829889267683029,1.165141820907593
1976,311,1975/1976,Treasury bills,all,6495,28638.021484375,1228.878295898438,.0315280556678772,.2007479816675186
1976,312,1975/1976,Canada savings bonds,all,15517,68418.1953125,2935.87451171875,.0753226801753044,.4796006679534912
1976,313,1975/1976,Marketable bonds,all,15623,68885.578125,2955.93017578125,.0758372321724892,.4828769266605377
1976,320,1975/1976,Superannuation accounts,all,14327,63171.19921875,2710.721923828125,.069546177983284,.4428200423717499
1976,330,1975/1976,Other liabilities,all,9904,43669.125,1873.873901367188,.0480760373175144,.3061136305332184
1976,401,1975/1976,Unmatured debt payable in foreign currencies,all,176,776.0264892578125,33.29985809326172,.0008543399162591,.0054398220963776
1976,521,1975/1976,Debt charges,all,3968,17495.869140625,750.7604370117188,.0192614812403917,.1226432621479034
1976,530,1975/1976,Cash deficit (+) or surplus (-),all,5110,22531.22265625,966.8311157226563,.0248049814254045,.1579402834177017
1977,100,1976/1977,Net federal debt,all,32629,135379.953125,5738.4541015625,.1433743834495544,.9185575246810913
1977,200,1976/1977,Financial assets,all,34106,141508.125,5998.21337890625,.149864450097084,.9601373672485352
1977,300,1976/1977,Gross federal debt,all,69735,289335.28125,12264.2763671875,.3064210712909698,1.963149547576904
1977,310,1976/1977,Unmatured debt,all,42519,176414.25,7477.8056640625,.1868318319320679,1.196976542472839
1977,311,1976/1977,Treasury bills,all,8255,34250.5625,1451.8046875,.036273118108511,.2323911935091019
1977,312,1976/1977,Canada savings bonds,all,16304,67646.4140625,2867.38037109375,.0716410577297211,.4589831531047821
1977,313,1976/1977,Marketable bonds,all,17888,74218.5390625,3145.9580078125,.0786012783646584,.5035752654075623
1977,320,1976/1977,Superannuation accounts,all,16307,67658.859375,2867.907958984375,.071654237806797,.4590676128864288
1977,330,1976/1977,Other liabilities,all,10909,45262.1875,1918.56298828125,.0479350015521049,.3071054518222809
1977,401,1976/1977,Unmatured debt payable in foreign currencies,all,174,721.9379272460938,30.6013355255127,.0007645696750842,.0048983730375767
1977,521,1976/1977,Debt charges,all,5164,21425.7890625,908.1913452148438,.0226910207420588,.1453747004270554
1977,530,1976/1977,Cash deficit (+) or surplus (-),all,6564,27234.486328125,1154.409057617188,.0288427323102951,.1847868859767914
1978,100,1977/1978,Net federal debt,all,45846,174502.171875,7316.8056640625,.1818968057632446,1.279363751411438
1978,200,1977/1978,Financial assets,all,36509,138963.046875,5826.66455078125,.1448516994714737,1.018808484077454
1978,300,1977/1978,Gross federal debt,all,82355,313465.21875,13143.4697265625,.3267484903335571,2.298172235488892
1978,310,1977/1978,Unmatured debt,all,51568,196281.640625,8230.009765625,.2045992016792297,1.439040064811707
1978,311,1977/1978,Treasury bills,all,11295,42991.80078125,1802.628784179688,.0448136031627655,.3151946365833282
1978,312,1977/1978,Canada savings bonds,all,18011,68554.6953125,2874.470703125,.0714597478508949,.5026091933250427
1978,313,1977/1978,Marketable bonds,all,21328,81180.0859375,3403.848388671875,.0846201479434967,.5951723456382751
1978,320,1977/1978,Superannuation accounts,all,18456,70248.484375,2945.49072265625,.073225311934948,.5150272250175476
1978,330,1977/1978,Other liabilities,all,12331,46935.09375,1967.969482421875,.0489239990711212,.3441049158573151
1978,401,1977/1978,Unmatured debt payable in foreign currencies,all,1031,3924.2626953125,164.5427398681641,.0040905554778874,.0287707541137934
1978,521,1977/1978,Debt charges,all,5559,21159.044921875,887.190185546875,.0220556724816561,.1551276743412018
1978,530,1977/1978,Cash deficit (+) or surplus (-),all,10419,39657.5078125,1662.8232421875,.0413380190730095,.2907492816448212
1979,100,1978/1979,Net federal debt,all,59040,207027.421875,8600.380859375,.2053036838769913,1.520121574401855
1979,200,1978/1979,Financial assets,all,41452,145354.015625,6038.330078125,.1441437751054764,1.067277789115906
1979,300,1978/1979,Gross federal debt,all,100492,352381.4375,14638.7109375,.3494474589824677,2.587399244308472
1979,310,1978/1979,Unmatured debt,all,66591,233505.46875,9700.3388671875,.2315612733364105,1.714539527893066
1979,311,1978/1979,Treasury bills,all,13535,47461.31640625,1971.649047851563,.0470661446452141,.348489910364151
1979,312,1978/1979,Canada savings bonds,all,19247,67490.796875,2803.718505859375,.0669288635253906,.4955585896968842
1979,313,1978/1979,Marketable bonds,all,29473,103348.8984375,4293.34423828125,.1024884060025215,.758850634098053
1979,320,1978/1979,Superannuation accounts,all,21256,74535.484375,3096.370361328125,.0739148855209351,.5472849607467651
1979,330,1978/1979,Other liabilities,all,12645,44340.4765625,1842.002319335938,.0439712926745415,.3255748152732849
1979,401,1978/1979,Unmatured debt payable in foreign currencies,all,7217,25306.857421875,1051.303344726563,.0250961482524872,.1858183741569519
1979,521,1978/1979,Debt charges,all,7064,24770.353515625,1029.015747070313,.0245641116052866,.1818790435791016
1979,530,1978/1979,Cash deficit (+) or surplus (-),all,11848,41545.74609375,1725.903076171875,.041199829429388,.3050541877746582
1980,100,1979/1980,Net federal debt,all,72555,231898.296875,9525.357421875,.2248038649559021,1.601478815078735
1980,200,1979/1980,Financial assets,all,38056,121633.5390625,4996.16845703125,.1179124265909195,.8399955630302429
1980,300,1979/1980,Gross federal debt,all,110611,353531.84375,14521.525390625,.3427163064479828,2.441474437713623
1980,310,1979/1980,Unmatured debt,all,72121,230511.15625,9468.3798828125,.2234591692686081,1.591899394989014
1980,311,1979/1980,Treasury bills,all,16325,52177.515625,2143.2216796875,.0505812577903271,.360335499048233
1980,312,1979/1980,Canada savings bonds,all,18081,57789.99609375,2373.757568359375,.0560220368206501,.3990950286388397
1980,313,1979/1980,Marketable bonds,all,35890,114710.6328125,4711.8056640625,.1112013086676598,.7921863198280334
1980,320,1979/1980,Superannuation accounts,all,23722,75819.6015625,3114.334228515625,.0735000669956207,.5236066579818726
1980,330,1979/1980,Other liabilities,all,14768,47201.07421875,1938.8115234375,.0457570627331734,.3259684443473816
1980,401,1979/1980,Unmatured debt payable in foreign currencies,all,4702,15028.4033203125,617.3003540039063,.0145686417818069,.1037854552268982
1980,521,1979/1980,Debt charges,all,8522,27237.78125,1118.807739257813,.0264045018702745,.1881028562784195
1980,530,1979/1980,Cash deficit (+) or surplus (-),all,11558,36941.36328125,1517.387817382813,.0358112193644047,.2551153302192688
1981,100,1980/1981,Net federal debt,all,86280,245778.421875,9964.51953125,.2342286556959152,1.60383677482605
1981,200,1980/1981,Financial assets,all,41385,117889.890625,4779.57421875,.1123499423265457,.7692950963973999
1981,300,1980/1981,Gross federal debt,all,127665,363668.3125,14744.09375,.3465785980224609,2.37313175201416
1981,310,1980/1981,Unmatured debt,all,82649,235435.109375,9545.173828125,.2243714034557343,1.536340951919556
1981,311,1980/1981,Treasury bills,all,21770,62014.328125,2514.22802734375,.0591001138091087,.4046769142150879
1981,312,1980/1981,Canada savings bonds,all,15812,45042.28515625,1826.1357421875,.0429256334900856,.2939251959323883
1981,313,1980/1981,Marketable bonds,all,43724,124552.8046875,5049.70654296875,.1186997443437576,.8127741813659668
1981,320,1980/1981,Superannuation accounts,all,26529,75570.8828125,3063.847412109375,.0720196142792702,.4931407570838928
1981,330,1980/1981,Other liabilities,all,18487,52662.328125,2135.07275390625,.0501875877380371,.3436500728130341
1981,401,1980/1981,Unmatured debt payable in foreign currencies,all,4136,11781.8681640625,477.668701171875,.0112282074987888,.076883040368557
1981,521,1980/1981,Debt charges,all,10784,30719.455078125,1245.449462890625,.029275868088007,.2004610002040863
1981,530,1980/1981,Cash deficit (+) or surplus (-),all,14033,39974.6015625,1620.678100585938,.0380960926413536,.2608558237552643
1982,100,1981/1982,Net federal debt,all,99600,254914.953125,10205.0771484375,.2565813362598419,1.476824522018433
1982,200,1981/1982,Financial assets,all,44905,114929.2734375,4600.99365234375,.1156805753707886,.6658313870429993
1982,300,1981/1982,Gross federal debt,all,144505,369844.21875,14806.0703125,.3722619116306305,2.142655849456787
1982,310,1981/1982,Unmatured debt,all,92353,236367.078125,9462.544921875,.2379122078418732,1.369369268417358
1982,311,1981/1982,Treasury bills,all,19375,49588.125,1985.17431640625,.0499122813344002,.2872838973999023
1982,312,1981/1982,Canada savings bonds,all,24978,63928.37109375,2559.26123046875,.0643462687730789,.3703626692295074
1982,313,1981/1982,Marketable bonds,all,46724,119584.8046875,4787.36962890625,.1203665286302567,.6928027272224426
1982,320,1981/1982,Superannuation accounts,all,30143,77147.6015625,3088.47021484375,.0776519179344177,.4469470083713531
1982,330,1981/1982,Other liabilities,all,22009,56329.55078125,2255.0556640625,.056697778403759,.3263396620750427
1982,401,1981/1982,Unmatured debt payable in foreign currencies,all,4417,11304.8125,452.5685119628906,.011378712952137,.0654933154582977
